scope,dataset,model,method,seed,split,n_rows,training_classes,probability_columns,class_ordering,row_sum_min,row_sum_max,maximum_row_sum_deviation,minimum_probability,maximum_probability,entries_clipped_at_epsilon,entries_clipped_at_one,clipping_epsilon,renormalized_after_clipping,sample_weights_used
general,eye_movements,tabm_d,SafeRankGram-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998807907104,1.0000001192092896,1.1920928955078125e-07,0.004909868352115154,0.9499506950378418,0,0,1e-08,True,False
general,eye_movements,tabm_d,BlockGuard-Greedy-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998956918716,1.0000001192092896,1.1920928955078125e-07,0.0034138457849621773,0.962175726890564,0,0,1e-08,True,False
general,eye_movements,tabm_d,BlockGuard-Greedy-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998956918716,1.000000100582838,1.043081283569336e-07,0.0033871540799736977,0.9509658813476562,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998845160007,1.0000001173466444,1.1734664440155029e-07,1.9589453586377203e-05,0.9975470900535583,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998956918716,1.0000001020089258,1.043081283569336e-07,1.2529334526334424e-05,0.9972317814826965,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.5,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999329447746,1.0000000968575478,9.685754776000977e-08,0.00011036472278647125,0.9964551031589508,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.5,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999232823029,1.0000000898726285,8.987262845039368e-08,0.00010989765951308073,0.9932024776935577,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.75,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999143183231,1.000000100582838,1.0058283805847168e-07,0.00011361769793438725,0.995909109711647,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.75,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999201390892,1.0000000989530236,9.895302355289459e-08,0.00015858182200645388,0.9911878257989883,0,0,1e-08,True,False
general,eye_movements,tabm_d,PureGram,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998956918716,1.0000001043081284,1.043081283569336e-07,0.00011687067308230326,0.9953631162643433,0,0,1e-08,True,False
general,eye_movements,tabm_d,PureGram,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998956918716,1.0000001199077815,1.1990778148174286e-07,0.00020726598449982703,0.989173173904419,0,0,1e-08,True,False
general,eye_movements,tabm_d,GuardedGram-G2-g0p0-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999329447746,1.0000000968575478,9.685754776000977e-08,0.00011036472278647125,0.9964551031589508,0,0,1e-08,True,False
general,eye_movements,tabm_d,GuardedGram-G2-g0p0-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999232823029,1.0000000898726285,8.987262845039368e-08,0.00010989765951308073,0.9932024776935577,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeGram-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998845160007,1.0000001173466444,1.1734664440155029e-07,1.9589453586377203e-05,0.9975470900535583,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeGram-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998956918716,1.0000001020089258,1.043081283569336e-07,1.2529334526334424e-05,0.9972317814826965,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeRankGram-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999199062586,1.000000074505806,8.009374141693115e-08,0.0005577385927608702,0.9902198612689972,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeRankGram-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999292194843,1.000000096973963,9.69739630818367e-08,0.0007260899292305112,0.9878275394439697,0,0,1e-08,True,False
general,eye_movements,tabm_d,BlockGuard-Greedy-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998807907104,1.0000001192092896,1.1920928955078125e-07,0.0025583768729120493,0.9612711668014526,0,0,1e-08,True,False
general,eye_movements,tabm_d,BlockGuard-Greedy-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998845160007,1.0000001145526767,1.1548399925231934e-07,0.0022638544905930758,0.9529247283935547,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.0000001043081284,1.1175870895385742e-07,0.0024060364812612534,0.9671807289123535,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998845160007,1.0000001266598701,1.2665987014770508e-07,0.0023777401074767113,0.9650700688362122,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.5,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999217689037,1.0000000782310963,7.82310962677002e-08,0.01302050705999136,0.9182334244251251,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.5,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999180436134,1.0000000968575478,9.685754776000977e-08,0.014122737338766456,0.9071132242679596,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.75,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.0000000819563866,8.940696716308594e-08,0.016971811186522245,0.9113864749670029,0,0,1e-08,True,False
general,eye_movements,tabm_d,Raw+Gram@0.75,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999105930328,1.000000100582838,1.0058283805847168e-07,0.016510403715074062,0.8922081142663956,0,0,1e-08,True,False
general,eye_movements,tabm_d,PureGram,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998807907104,1.0000000968575478,1.1920928955078125e-07,0.02092311531305313,0.9045395255088806,0,0,1e-08,True,False
general,eye_movements,tabm_d,PureGram,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998807907104,1.0000001043081284,1.1920928955078125e-07,0.016774524003267288,0.8773030042648315,0,0,1e-08,True,False
general,eye_movements,tabm_d,GuardedGram-G2-g0p0-t01,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.0000001043081284,1.1175870895385742e-07,0.0024060364812612534,0.9671807289123535,0,0,1e-08,True,False
general,eye_movements,tabm_d,GuardedGram-G2-g0p0-t01,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998845160007,1.0000001266598701,1.2665987014770508e-07,0.0023777401074767113,0.9650700688362122,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeGram-t01,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.0000001043081284,1.1175870895385742e-07,0.0024060364812612534,0.9671807289123535,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeGram-t01,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998845160007,1.0000001266598701,1.2665987014770508e-07,0.0023777401074767113,0.9650700688362122,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeRankGram-t01,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.0000001043081284,1.1175870895385742e-07,0.0024060364812612534,0.9671807289123535,0,0,1e-08,True,False
general,eye_movements,tabm_d,SafeRankGram-t01,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998845160007,1.0000001266598701,1.2665987014770508e-07,0.0023777401074767113,0.9650700688362122,0,0,1e-08,True,False
general,eye_movements,tabm_d,BlockGuard-Greedy-t01,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.999999888241291,1.0000001043081284,1.1175870895385742e-07,0.0024060364812612534,0.9671807289123535,0,0,1e-08,True,False
general,eye_movements,tabm_d,BlockGuard-Greedy-t01,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999998845160007,1.0000001266598701,1.2665987014770508e-07,0.0023777401074767113,0.9650700688362122,0,0,1e-08,True,False
general,eye_movements,catboost,Raw,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04696381712074748,0.8590030646580575,0,0,1e-08,True,False
general,eye_movements,catboost,Raw,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.044975979420205384,0.8777009164888716,0,0,1e-08,True,False
general,eye_movements,catboost,Raw+Gram@0.5,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05034467940310909,0.8457250634302993,0,0,1e-08,True,False
general,eye_movements,catboost,Raw+Gram@0.5,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05427900430214033,0.8256258625840808,0,0,1e-08,True,False
general,eye_movements,catboost,Raw+Gram@0.75,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.046711340671849906,0.8390860628164202,0,0,1e-08,True,False
general,eye_movements,catboost,Raw+Gram@0.75,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05645079403942891,0.7995883356316853,0,0,1e-08,True,False
general,eye_movements,catboost,PureGram,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04307800194059072,0.8413637345099506,0,0,1e-08,True,False
general,eye_movements,catboost,PureGram,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05626872605193924,0.8024801334369606,0,0,1e-08,True,False
general,eye_movements,catboost,GuardedGram-G2-g0p0-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.046711340671849906,0.8390860628164202,0,0,1e-08,True,False
general,eye_movements,catboost,GuardedGram-G2-g0p0-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05645079403942891,0.7995883356316853,0,0,1e-08,True,False
general,eye_movements,catboost,SafeGram-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04696381712074748,0.8590030646580575,0,0,1e-08,True,False
general,eye_movements,catboost,SafeGram-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.044975979420205384,0.8777009164888716,0,0,1e-08,True,False
general,eye_movements,catboost,SafeRankGram-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04696381712074748,0.8590030646580575,0,0,1e-08,True,False
general,eye_movements,catboost,SafeRankGram-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.044975979420205384,0.8777009164888716,0,0,1e-08,True,False
general,eye_movements,catboost,BlockGuard-Greedy-t01,0,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.049417390986871625,0.859634788892248,0,0,1e-08,True,False
general,eye_movements,catboost,BlockGuard-Greedy-t01,0,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04029153397077519,0.7853543777132134,0,0,1e-08,True,False
general,eye_movements,catboost,Raw,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05091928472035173,0.8522549415986945,0,0,1e-08,True,False
general,eye_movements,catboost,Raw,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04609043317922595,0.8592905603633166,0,0,1e-08,True,False
general,eye_movements,catboost,Raw+Gram@0.5,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.0534209092031561,0.8520611538956541,0,0,1e-08,True,False
general,eye_movements,catboost,Raw+Gram@0.5,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.053199534741388436,0.845516407706,0,0,1e-08,True,False
general,eye_movements,catboost,Raw+Gram@0.75,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05191882481353688,0.8519642600441338,0,0,1e-08,True,False
general,eye_movements,catboost,Raw+Gram@0.75,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05036915842579789,0.8386293313773417,0,0,1e-08,True,False
general,eye_movements,catboost,PureGram,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05041674042391765,0.8518673661926136,0,0,1e-08,True,False
general,eye_movements,catboost,PureGram,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04753878211020734,0.8451530995573863,0,0,1e-08,True,False
general,eye_movements,catboost,GuardedGram-G2-g0p0-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05091928472035173,0.8522549415986945,0,0,1e-08,True,False
general,eye_movements,catboost,GuardedGram-G2-g0p0-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04609043317922595,0.8592905603633166,0,0,1e-08,True,False
general,eye_movements,catboost,SafeGram-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05091928472035173,0.8522549415986945,0,0,1e-08,True,False
general,eye_movements,catboost,SafeGram-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04609043317922595,0.8592905603633166,0,0,1e-08,True,False
general,eye_movements,catboost,SafeRankGram-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05091928472035173,0.8522549415986945,0,0,1e-08,True,False
general,eye_movements,catboost,SafeRankGram-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04609043317922595,0.8592905603633166,0,0,1e-08,True,False
general,eye_movements,catboost,BlockGuard-Greedy-t01,1,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.05091928472035173,0.8522549415986945,0,0,1e-08,True,False
general,eye_movements,catboost,BlockGuard-Greedy-t01,1,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04609043317922595,0.8592905603633166,0,0,1e-08,True,False
general,eye_movements,catboost,Raw,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.0527172597934555,0.8262517938144754,0,0,1e-08,True,False
general,eye_movements,catboost,Raw,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.04154637029103376,0.8698262809175359,0,0,1e-08,True,False
general,eye_movements,catboost,Raw+Gram@0.5,2,validation,256,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999998,1.0000000000000002,2.220446049250313e-16,0.056159469486123756,0.8469101130956572,0,0,1e-08,True,False
general,eye_movements,catboost,Raw+Gram@0.5,2,test,512,3,3,training-only LabelEncoder sorted classes; encoded columns 0..K-1,0.9999999999999999,1.0000000000000002,2.220446049250313e-16,0.04656662084834672,0.8338210100565234,0,0,1e-08,True,False
