dataset,split_seed,problem_type,model,model_family,transform,matched_normalized_loss_gap,matched_excess_disagreement,matched_disagreement,context_only_disagreement,query_only_disagreement
anneal,20260831,multiclass,xgboost,tree,asinh,0.0,0.0,0.0,0.12735316673262953,0.057188715024872126
anneal,20260831,multiclass,xgboost,tree,atomic_spacing,0.0,0.0,0.0,0.16443185545121766,0.05581353298461492
anneal,20260831,multiclass,xgboost,tree,categorical_bijection,0.009933233797817513,0.0014081926488275945,0.0014081926488275945,0.1514177587472775,0.2000512127451176
anneal,20260831,multiclass,xgboost,tree,composition,0.0,0.0,0.0,0.12721443322231843,0.055795301084546056
anneal,20260831,multiclass,xgboost,tree,empirical_cdf,0.0,0.0,0.0,0.1259712405219121,0.05650520356273274
anneal,20260831,multiclass,xgboost,tree,monotone_spline,0.0,0.0,0.0,0.12782503917251184,0.055011170123537095
anneal,20260831,multiclass,xgboost,tree,negative_affine,-0.0003475296347411963,6.680338093356467e-06,6.680338093356467e-06,0.08123461482461307,0.05971761641070968
anneal,20260831,multiclass,xgboost,tree,positive_affine,0.0,0.0,0.0,0.11633218251865396,0.05286828919210181
anneal,20260831,multiclass,xgboost,tree,quantile_gaussian,0.0,0.0,0.0,0.12687700103018312,0.056771723482263114
anneal,20260831,multiclass,xgboost,tree,random_monotone_pwl,0.0,0.0,0.0,0.12584739840820677,0.054140571931966086
anneal,20260831,multiclass,xgboost,tree,signed_power,0.0,0.0,0.0,0.12770119245551428,0.051357561769003766
anneal,20260841,multiclass,catboost,tree,asinh,-4.446728204959838e-07,2.1085861734866822e-09,2.1085861734866822e-09,0.0947105424289455,0.037706562630443696
anneal,20260841,multiclass,catboost,tree,atomic_spacing,-1.4822427349866127e-07,7.02862057828894e-10,7.02862057828894e-10,0.08534079131526562,0.030218241798782453
anneal,20260841,multiclass,catboost,tree,categorical_bijection,0.0,0.0,0.0,0.1471362614241458,0.16353859824647704
anneal,20260841,multiclass,catboost,tree,composition,-1.4822427349866127e-07,7.02862057828894e-10,7.02862057828894e-10,0.09494925735395322,0.03866487663545847
anneal,20260841,multiclass,catboost,tree,empirical_cdf,0.0,0.0,0.0,0.09015723445079338,0.03716125306287608
anneal,20260841,multiclass,catboost,tree,monotone_spline,0.0014202270076359897,7.162775535018104e-05,7.162775535018104e-05,0.09581642653782411,0.038440190622795405
anneal,20260841,multiclass,catboost,tree,negative_affine,0.0014115422002899298,0.00016744313087395943,0.00016744313087395943,0.039554190847738556,0.04058102752520925
anneal,20260841,multiclass,catboost,tree,positive_affine,0.0,0.0,0.0,0.06670889868910379,0.041339046645324486
anneal,20260841,multiclass,catboost,tree,quantile_gaussian,0.0,0.0,0.0,0.09448178745140033,0.03756481555140869
anneal,20260841,multiclass,catboost,tree,random_monotone_pwl,0.0,0.0,0.0,0.09443770242441625,0.03825090805854867
anneal,20260841,multiclass,catboost,tree,signed_power,-0.00012722534582012188,4.732618154188007e-08,4.732618154188007e-08,0.09516675804418571,0.03753042788857153
anneal,20260841,multiclass,lightgbm,tree,asinh,-1.047356962269319e-08,7.458519142293603e-10,7.458519142293603e-10,0.18218827158761575,0.06802034536273403
anneal,20260841,multiclass,lightgbm,tree,atomic_spacing,-0.005510834458612862,2.5595567685009777e-05,2.5595567685009777e-05,0.19994018298480806,0.07344789765026168
anneal,20260841,multiclass,lightgbm,tree,categorical_bijection,-0.006237356635486496,0.0020468673980902395,0.0020468673980902395,0.17031944101111782,0.2227377952332805
anneal,20260841,multiclass,lightgbm,tree,composition,-1.1981415609652046e-08,7.418796923317796e-10,7.418796923317796e-10,0.18229824646512513,0.07946353164766111
anneal,20260841,multiclass,lightgbm,tree,empirical_cdf,0.0,0.0,0.0,0.17004768014260263,0.09228549212324973
anneal,20260841,multiclass,lightgbm,tree,monotone_spline,-1.0473561323776082e-08,7.458519140429663e-10,7.458519140429663e-10,0.18202213702472747,0.07000942620980537
anneal,20260841,multiclass,lightgbm,tree,negative_affine,-0.022553907755901558,0.00043816668777688544,0.00043816668777688544,0.10813772682272538,0.10940232321021524
anneal,20260841,multiclass,lightgbm,tree,positive_affine,-0.003806622331252498,2.1327365869423216e-05,2.1327365869423216e-05,0.15420224118733508,0.0784645937822606
anneal,20260841,multiclass,lightgbm,tree,quantile_gaussian,-3.6464686825610215e-10,2.6650334016700315e-13,2.6650334016700315e-13,0.18225696288858242,0.06725065911190012
anneal,20260841,multiclass,lightgbm,tree,random_monotone_pwl,-1.1981415609652046e-08,7.418796923317796e-10,7.418796923317796e-10,0.18199248967957815,0.07187968617636309
anneal,20260841,multiclass,lightgbm,tree,signed_power,-1.1478801131836747e-08,7.43203766362301e-10,7.43203766362301e-10,0.16726084569698826,0.06582585904218813
anneal,20260841,multiclass,linear,linear,asinh,0.020780783695284594,0.00206525632149373,0.00206525632149373,0.348890567705707,0.03667137675311707
anneal,20260841,multiclass,linear,linear,atomic_spacing,-0.022842831357883623,0.003963269412271295,0.003963269412271295,0.1448261012690509,0.02924081574140765
anneal,20260841,multiclass,linear,linear,categorical_bijection,7.608363661315565e-10,1.7513780897178642e-16,1.7513780897178642e-16,0.13366624740768812,0.18332778289572466
anneal,20260841,multiclass,linear,linear,composition,0.017100031061989884,0.0020089541780106634,0.0020089541780106634,0.46449889514777726,0.03648592238198776
anneal,20260841,multiclass,linear,linear,empirical_cdf,0.04738262289586556,0.006024805718758037,0.006024805718758037,0.2917688490488031,0.03694376509952434
anneal,20260841,multiclass,linear,linear,monotone_spline,0.01693504543060494,0.00205926172039281,0.00205926172039281,0.3380660964973024,0.036477282325047156
anneal,20260841,multiclass,linear,linear,negative_affine,5.436791202425203e-10,3.0915500091999556e-16,3.0915500091999556e-16,0.06588356167301086,0.05215197597248722
anneal,20260841,multiclass,linear,linear,positive_affine,1.138306393588806e-09,8.123492901330299e-16,8.123492901330299e-16,0.0936687657201986,0.057998125565879986
anneal,20260841,multiclass,linear,linear,quantile_gaussian,0.010623166245429638,0.0006595017650572124,0.0006595017650572124,0.47130986571404243,0.03673266677335817
anneal,20260841,multiclass,linear,linear,random_monotone_pwl,0.021872396022462243,0.0029106934012140483,0.0029106934012140483,0.33847271925338546,0.0364525550076171
anneal,20260841,multiclass,linear,linear,signed_power,-0.00619550649626241,0.003342919463018276,0.003342919463018276,0.528119764703086,0.036366344761661805
anneal,20260841,multiclass,random_forest,tree,asinh,0.0022013073571452344,1.9833537493706147e-05,1.98335374937085e-05,0.06187921077123599,0.019721006255130832
anneal,20260841,multiclass,random_forest,tree,atomic_spacing,-0.0005360514049708073,5.437098460106763e-05,5.437098460106998e-05,0.05432628834573346,0.016453362122384654
anneal,20260841,multiclass,random_forest,tree,categorical_bijection,-0.0025304950038954055,0.000659753574717858,0.0006597535747178603,0.21381122909279943,0.2245877172334202
anneal,20260841,multiclass,random_forest,tree,composition,0.0021576608926179527,1.8384524744361535e-05,1.8384524744363883e-05,0.0619771402444651,0.018682222862161483
anneal,20260841,multiclass,random_forest,tree,empirical_cdf,0.0018140965817906585,8.795700444800681e-05,8.795700444800915e-05,0.05769101054087585,0.01988176091087125
anneal,20260841,multiclass,random_forest,tree,monotone_spline,0.002253453853884327,2.6806659181060834e-05,2.680665918106318e-05,0.06177476889554969,0.018634570564578724
anneal,20260841,multiclass,random_forest,tree,negative_affine,0.00011205687607115007,0.0004647368660724741,0.0004647368660724764,0.026238060301435207,0.022912721190211635
anneal,20260841,multiclass,random_forest,tree,positive_affine,0.0,1.4659695651678258e-18,3.812803060458441e-18,0.04312251866781471,0.01923726964962699
anneal,20260841,multiclass,random_forest,tree,quantile_gaussian,0.001593625418645453,9.740505278058064e-05,9.740505278058298e-05,0.06158397582860637,0.019042438337547096
anneal,20260841,multiclass,random_forest,tree,random_monotone_pwl,-0.00012322162505390885,1.527956773351707e-06,1.5279567733540539e-06,0.061052388696014,0.0182836521331506
anneal,20260841,multiclass,random_forest,tree,signed_power,-0.00047499384851471443,0.00013381330812872286,0.0001338133081287252,0.061555734387932735,0.017266389654061073
anneal,20260841,multiclass,xgboost,tree,asinh,0.0,0.0,0.0,0.1363233741374845,0.057200029968697635
anneal,20260841,multiclass,xgboost,tree,atomic_spacing,0.0,0.0,0.0,0.14290554118620144,0.04678587266944198
anneal,20260841,multiclass,xgboost,tree,categorical_bijection,0.006151030514365705,0.0012791480336702876,0.0012791480336702876,0.14548401013770118,0.18875549958033078
anneal,20260841,multiclass,xgboost,tree,composition,0.0,0.0,0.0,0.13583711192127526,0.05500617285325232
anneal,20260841,multiclass,xgboost,tree,empirical_cdf,0.0,0.0,0.0,0.1330610999439635,0.05659418876515443
anneal,20260841,multiclass,xgboost,tree,monotone_spline,0.0,0.0,0.0,0.13558999949871,0.054717733078487846
anneal,20260841,multiclass,xgboost,tree,negative_affine,0.0002629935684221457,1.1011759805293383e-05,1.1011759805293383e-05,0.07175013281249304,0.05849560792653408
anneal,20260841,multiclass,xgboost,tree,positive_affine,0.0,0.0,0.0,0.1243751305407214,0.04872101377032358
anneal,20260841,multiclass,xgboost,tree,quantile_gaussian,0.0,0.0,0.0,0.1367427535928008,0.0556114662754128
anneal,20260841,multiclass,xgboost,tree,random_monotone_pwl,0.0,0.0,0.0,0.13559811105612304,0.054371678393812094
anneal,20260841,multiclass,xgboost,tree,signed_power,0.0,0.0,0.0,0.13814173685763495,0.050966357891852034
bank-marketing,20260831,binary,catboost,tree,asinh,-2.286901948944653e-05,1.5901940406538883e-06,1.5901940406538883e-06,0.046269556673992594,0.009775311040211563
bank-marketing,20260831,binary,catboost,tree,atomic_spacing,2.120101617782607e-06,5.699122757078331e-07,5.699122757078331e-07,0.04492837388680246,0.014004335895668248
bank-marketing,20260831,binary,catboost,tree,categorical_bijection,0.0,0.0,0.0,0.009913674392920227,0.009596848337167594
bank-marketing,20260831,binary,catboost,tree,composition,-2.543376123246658e-06,2.5611835708861067e-08,2.5611835708861067e-08,0.04356427002015706,0.008602451501195528
bank-marketing,20260831,binary,catboost,tree,empirical_cdf,0.0,0.0,0.0,0.051452113622771134,0.012186278339094149
bank-marketing,20260831,binary,catboost,tree,monotone_spline,-0.001217786026089888,0.0003136936582110163,0.0003136936582110163,0.03973308770333898,0.008108436883122013
bank-marketing,20260831,binary,catboost,tree,negative_affine,-0.00032851106741519737,0.00046630776086198453,0.00046630776086198453,0.02520692674683551,0.015375347657777096
bank-marketing,20260831,binary,catboost,tree,positive_affine,-1.162031770614765e-05,4.6458998402381756e-07,4.6458998402381756e-07,0.050940840917993446,0.01902096153619365
bank-marketing,20260831,binary,catboost,tree,quantile_gaussian,2.574257634713195e-05,2.3565487604773325e-07,2.3565487604773325e-07,0.048452329111756204,0.010149031298895004
bank-marketing,20260831,binary,catboost,tree,random_monotone_pwl,2.0567037547843576e-05,3.9142881290530826e-08,3.9142881290530826e-08,0.04578297681770437,0.008157621513457232
bank-marketing,20260831,binary,catboost,tree,signed_power,9.509040216237885e-06,6.871957183895013e-07,6.871957183895013e-07,0.04194375434361635,0.009037691633622265
bank-marketing,20260831,binary,lightgbm,tree,asinh,0.00016623427680029224,0.002588490171036163,0.002588490171036163,0.10867402947045424,0.026051159880080648
bank-marketing,20260831,binary,lightgbm,tree,atomic_spacing,-0.0010410866920552153,0.0024866624777689214,0.0024866624777689214,0.025722553595419365,0.02563846533533658
bank-marketing,20260831,binary,lightgbm,tree,categorical_bijection,0.0008479476839715616,0.005471063853661389,0.005471063853661389,0.025133356980525892,0.023103997344967254
bank-marketing,20260831,binary,lightgbm,tree,composition,-0.0005062813382145833,0.0025172530786618224,0.0025172530786618224,0.10986053418878676,0.0258645069734266
bank-marketing,20260831,binary,lightgbm,tree,empirical_cdf,0.007412264784497413,0.0015027928975084258,0.0015027928975084258,0.0665656060578851,0.02580383953719271
bank-marketing,20260831,binary,lightgbm,tree,monotone_spline,-0.0007646599515490071,0.0025327693575749608,0.0025327693575749608,0.1055800344510638,0.025934895241115793
bank-marketing,20260831,binary,lightgbm,tree,negative_affine,-0.011880510321257975,0.0027929591034212137,0.0027929591034212137,0.07292973149751557,0.04689911603924359
bank-marketing,20260831,binary,lightgbm,tree,positive_affine,0.0014582915112260249,0.0019482619799869947,0.0019482619799869947,0.08964699875163751,0.04190848113832721
bank-marketing,20260831,binary,lightgbm,tree,quantile_gaussian,-0.0006379039587143254,0.002542219963985475,0.002542219963985475,0.1209437330276229,0.02574789113938659
bank-marketing,20260831,binary,lightgbm,tree,random_monotone_pwl,-0.0003879863641735685,0.0025169956989077266,0.0025169956989077266,0.10437839027780806,0.025913050941774693
bank-marketing,20260831,binary,lightgbm,tree,signed_power,-0.0003698578802094528,0.0025576433663357045,0.0025576433663357045,0.0953990055386826,0.025631347112713934
bank-marketing,20260831,binary,linear,linear,asinh,-0.0028658876334025085,0.00027862894136888747,0.00027862894136888747,0.4354628405686378,0.001931481179489481
bank-marketing,20260831,binary,linear,linear,atomic_spacing,-0.0021875851731327223,0.0003040332260870644,0.0003040332260870644,0.00206247868404705,0.008826806384918985
bank-marketing,20260831,binary,linear,linear,categorical_bijection,4.7628567756419216e-14,-2.90909819098466e-19,-2.90909819098466e-19,0.020327204639446067,0.017838601849197652
bank-marketing,20260831,binary,linear,linear,composition,-0.0005435734208248574,0.00020565821005535882,0.00020565821005535882,0.48082625389902317,0.0018726307137723267
bank-marketing,20260831,binary,linear,linear,empirical_cdf,-0.005268710862416093,0.0011409683909123836,0.0011409683909123836,0.41596483211209234,0.0023766427705083516
bank-marketing,20260831,binary,linear,linear,monotone_spline,-0.0013386856859726737,0.00016165972893093152,0.00016165972893093152,0.4436678841776042,0.0018970317264410564
bank-marketing,20260831,binary,linear,linear,negative_affine,-1.7300975467075357e-14,4.1227649105144484e-19,4.1227649105144484e-19,0.0073867929481841905,0.01689648884049073
bank-marketing,20260831,binary,linear,linear,positive_affine,4.385380947269368e-15,-5.573134016998654e-19,-5.573134016998654e-19,0.03654684275786267,0.010177406309657461
bank-marketing,20260831,binary,linear,linear,quantile_gaussian,-0.004658935407018117,0.0007655774652039993,0.0007655774652039993,0.42141860946266807,0.0018422239549378107
bank-marketing,20260831,binary,linear,linear,random_monotone_pwl,-0.0008610983479907889,0.00010058481893251677,0.00010058481893251677,0.4363402041334579,0.001895166766992147
bank-marketing,20260831,binary,linear,linear,signed_power,-0.0005490345258330476,0.0008606500160981924,0.0008606500160981924,0.42844995708864136,0.0021061813042724266
bank-marketing,20260831,binary,random_forest,tree,asinh,-4.93399864800644e-05,6.393384896795853e-06,6.393384896798429e-06,0.04079025563564461,0.008535932125302174
bank-marketing,20260831,binary,random_forest,tree,atomic_spacing,-6.839578107501836e-05,1.5747048264314925e-05,1.5747048264317503e-05,0.04051967437040275,0.011752108238357227
bank-marketing,20260831,binary,random_forest,tree,categorical_bijection,0.0004486431575073113,0.00019427892765386915,0.00019427892765387173,0.01188513704234428,0.011549865543244147
bank-marketing,20260831,binary,random_forest,tree,composition,-0.00026598664946377487,7.939629644484215e-06,7.939629644486792e-06,0.03999151536361924,0.00796531212390989
bank-marketing,20260831,binary,random_forest,tree,empirical_cdf,-0.0006890035986016896,1.7464885275296094e-05,1.7464885275298673e-05,0.041515432728207624,0.009556327556830571
