dataset,problem_type,model,seed,method,track,representation_id,member,is_reference,split,selected_lr_multiplier,task_error,disagreement,fit_seconds
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.6643986510415146,0.11946111629025641,0.3873819729778915
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.6885471295205827,0.13395513660380606,0.3873819729778915
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.6642066814174362,0.13639274807247256,0.3306931068655103
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.6873984359730054,0.15293111850911062,0.3306931068655103
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.6633855536198413,0.12142194876115574,0.3571472431067377
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.6804745160482537,0.13574240854110148,0.3571472431067377
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.6637308380387741,0.10890842036348058,0.2955116771627217
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.6840861192828849,0.12545876277111692,0.2955116771627217
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.668431505356311,0.13207699876728965,0.3329739840701222
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.6896016329213077,0.14348131674808698,0.3329739840701222
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.6604246328309755,0.12729209118278534,0.267205310985446
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.687622783245084,0.14025511152347514,0.267205310985446
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.6630159513213072,0.13602252308658092,0.3444171189330518
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.680874008365545,0.1483563937864846,0.3444171189330518
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.6642768504372973,0.08181222727290997,0.1713597660418599
wine-quality-red,regression,tabm_d,1,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.6873929390618088,0.09494311869753186,0.1713597660418599
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.6998813183549845,0.0,0.345460298936814
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.7108786580049521,0.0,0.345460298936814
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.6859758759478833,0.39560207892860144,0.5643270309083164
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.7740147858911808,0.40087467877157695,0.5643270309083164
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.6849196126237498,0.3989412348950173,0.5997870720457286
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.7718544915713542,0.39955513500347967,0.5997870720457286
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.7000097506748768,0.0013924062451796915,0.3332997530233115
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.7109983559491583,0.001518750311383402,0.3332997530233115
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.6843714307332905,0.3971362791043778,0.5088426501024514
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.7705575369518374,0.3982774609979271,0.5088426501024514
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.6875731155944534,0.39491619698694513,0.4716744071338326
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.7744450086502291,0.396557496085331,0.4716744071338326
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.6874308507992057,0.3964266227467966,0.5244093069341034
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.7750406240320207,0.3960419355777124,0.5244093069341034
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.7009924560879202,0.010925682028351792,0.4030090509913862
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.7117859722788284,0.011948397567281601,0.4030090509913862
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.6860470804774071,0.3959749864422803,0.5425812280736864
wine-quality-red,regression,tabm_d,1,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.7733859988812494,0.4016213401576453,0.5425812280736864
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.6589741510421288,0.0,0.8525305369403213
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.7464185326893458,0.0,0.8525305369403213
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.6589280579502642,0.12528308217199854,0.8401921119075269
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.7587434924092016,0.1096570535920306,0.8401921119075269
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.6585247208995566,0.0075451544675157,0.8139780380297452
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.7464004885930964,0.006807754009701437,0.8139780380297452
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.6595580316873908,0.0063950614663584185,0.8084400061052293
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.746426817260601,0.006329293600387267,0.8084400061052293
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.6584504374448127,0.009201478814447448,0.9201822641771288
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.7460140748321354,0.008836685489938961,0.9201822641771288
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.6584063937123786,0.01149312774090857,0.9902617188636214
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.745434388412762,0.011376998646777265,0.9902617188636214
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.6585854496394933,0.124454717715962,1.0066352111753076
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.7588225685697393,0.10939373615218975,1.0066352111753076
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.659120321223118,0.0018162391060892256,0.8520641531795263
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.7463241012568731,0.0017994601654593436,0.8520641531795263
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.6584900789183457,0.12528144578024308,0.9256280960980804
wine-quality-red,regression,tabm_d,1,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.7583375048142675,0.11004736779645616,0.9256280960980804
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.6844961974617385,0.0,0.5332253419328481
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.7730945280620933,0.0,0.5332253419328481
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.6903809068192769,0.13724132152054636,0.452465338865295
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.7522538411811955,0.15992099285331426,0.452465338865295
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.7009518872729896,0.4295177252005298,0.2690837380941957
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.7094726797538661,0.43272296254207754,0.2690837380941957
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.6880029474929135,0.0570202622245477,0.4120958130806684
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.7757574352601004,0.060748619504704136,0.4120958130806684
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.690590241621243,0.06162210412032565,0.4656601429451257
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.7749040227297223,0.0643331882767705,0.4656601429451257
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.6856353559697386,0.0862030344496359,0.4827563141006976
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.7691244668993296,0.09241773970631509,0.4827563141006976
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.6876360133114207,0.12968594046565984,0.5739828508812934
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.7714485884327473,0.1340313644118596,0.5739828508812934
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.6911357532265477,0.1308318076059132,0.3660587819758802
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.7515660993720867,0.14814257174895365,0.3660587819758802
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.681861855272649,0.06810779019913665,0.514328998979181
wine-quality-red,regression,tabm_d,1,SoftBlockAdam-a0.1+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.769621019436313,0.07383826249640883,0.514328998979181
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,2.0,0.6605409965836457,0.0,0.4594910801388323
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,2.0,0.687895282032551,0.0,0.4594910801388323
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,2.0,0.6644614797937795,0.08371490022296867,0.2675046089570969
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,2.0,0.6899644002705042,0.09482982121606083,0.2675046089570969
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,2.0,0.667652215000901,0.09606107929718477,0.2329095299355685
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,2.0,0.6894382081289995,0.09886181097854284,0.2329095299355685
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,2.0,0.6658669364107069,0.07382916358066986,0.3497446479741484
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,2.0,0.6886282487763367,0.08911422292002871,0.3497446479741484
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,2.0,0.6616327921289873,0.08452939438536479,0.3734996588900685
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,2.0,0.684012956302465,0.08431389452363719,0.3734996588900685
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,2.0,0.6635671166542217,0.096365458800773,0.3407099200412631
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,2.0,0.6888971417877702,0.1053829936884456,0.3407099200412631
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,2.0,0.6633339777652884,0.09307372675019314,0.3046901579946279
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,2.0,0.6879938774152421,0.09866955471388794,0.3046901579946279
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,2.0,0.665930432918335,0.10924150436492464,0.2246582631487399
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,2.0,0.6835366037608542,0.1127606642213171,0.2246582631487399
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,2.0,0.6610322938671184,0.08638260692352469,0.239077960839495
wine-quality-red,regression,tabm_d,2,AdamW[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,2.0,0.6884027662961925,0.09660656616094526,0.239077960839495
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.691832532717795,0.0,0.238711480051279
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,test,1.0,0.7028081737514897,0.0,0.238711480051279
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,validation,1.0,0.6912809045976341,0.008461539397173255,0.4032707801088691
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m0,0,False,test,1.0,0.7021602294975952,0.008511939047422104,0.4032707801088691
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,validation,1.0,0.6918331550541186,0.002534864636959169,0.3221859792247414
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m1,1,False,test,1.0,0.7029277138729224,0.0029416337851902214,0.3221859792247414
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,validation,1.0,0.6914564627859143,0.007119348382821885,0.3246240210719406
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m2,2,False,test,1.0,0.7023238638539672,0.007442641561813416,0.3246240210719406
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,validation,1.0,0.6916771089141214,0.007298815669034374,0.2167116131167858
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m3,3,False,test,1.0,0.7018580181076698,0.007439941900318979,0.2167116131167858
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,validation,1.0,0.6913433563991532,0.010015066882379051,0.267208602046594
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m4,4,False,test,1.0,0.7025473129674519,0.009190508027147711,0.267208602046594
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,validation,1.0,0.6916041622112669,0.011827256564316923,0.2100475050974637
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m5,5,False,test,1.0,0.7018422957954141,0.011199809953411147,0.2100475050974637
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,validation,1.0,0.6909518219981768,0.013636452070339663,0.3401299160905182
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m6,6,False,test,1.0,0.7015319608978831,0.0141695941732359,0.3401299160905182
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,validation,1.0,0.6914092615760606,0.0083881076720877,0.1908215470612049
wine-quality-red,regression,tabm_d,2,BlockAdam+DataInit[equal-HPO],optimizer_equal_hpo,orthogonal_all__m7,7,False,test,1.0,0.7022380471846454,0.008729351574572561,0.1908215470612049
wine-quality-red,regression,tabm_d,2,MatrixAdam+DataInit[equal-HPO],optimizer_equal_hpo,rbf_reference,-1,True,validation,1.0,0.6854190341609226,0.0,0.4711869838647544
