dataset,problem_type,model,seed,method,transform_family,representation_id,member,is_reference,split,coordinate_error,task_error,disagreement,fit_seconds,track
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.0966175285197597,0.6450811217101203,0.115648439703572,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.0966175285197597,0.6408679576579317,0.096502565897224,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.0966175285197597,0.6552032332471845,0.124639929735666,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.0966175285197597,0.638283725248771,0.1072494740419129,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.0966175285197597,0.6432048415691586,0.1242107312734955,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.0966175285197597,0.6403319498118528,0.1209422957115908,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.0966175285197597,0.6517934615100212,0.1130237675777685,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.0966175285197597,0.6227782842293108,0.1018350400042853,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,Raw+GramAnchor@0.75,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.0966175285197597,0.6357431506751986,0.1041949090167255,0.0,hybrid_prediction_mixture
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,validation,1.1749141667177554,0.6304364887164567,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,rbf_reference,-1,True,test,1.1749141667177554,0.6309113148471146,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.1749141667177554,0.6180812109311624,0.1104058712009127,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.1749141667177554,0.6306728326529487,0.120047807860826,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.1749141667177554,0.6196557563835023,0.1065996857882754,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.1749141667177554,0.6317434832123546,0.1079938845977953,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.1749141667177554,0.6345849389708768,0.1262753619084464,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.1749141667177554,0.6267985464520963,0.1374014581277811,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.1749141667177554,0.628671060205583,0.1174414852068837,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.1749141667177554,0.625037444900148,0.1356550888894845,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.1749141667177554,0.6162110764704195,0.1146102545648852,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.1749141667177554,0.6308707538485291,0.1153925486847817,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.1749141667177554,0.622445463018122,0.1156883157031798,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.1749141667177554,0.6323301432944478,0.1192839851169248,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.1749141667177554,0.6282295513743678,0.1362601397304736,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.1749141667177554,0.6284197956008214,0.1304111636003523,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.1749141667177554,0.6320089671917195,0.1126237081571681,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda1e-06,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.1749141667177554,0.6294358958080826,0.1233004249920093,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,validation,1.1730497533355737,0.6216391120918059,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,rbf_reference,-1,True,test,1.1730497533355737,0.6227400323248643,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.1730497533355737,0.6130839736186887,0.124662453243493,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.1730497533355737,0.6278764692080516,0.1253777947317393,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.1730497533355737,0.6232744943462879,0.1152831960507572,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.1730497533355737,0.6293466399013188,0.1203769743445241,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.1730497533355737,0.6372077349999014,0.1192061686191372,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.1730497533355737,0.6177226120037071,0.1236782478112933,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.1730497533355737,0.6247677558019518,0.1241680481783995,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.1730497533355737,0.6312603796276368,0.1288537553544563,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.1730497533355737,0.6368204772907081,0.1118825998466766,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.1730497533355737,0.6258320779374137,0.1217780813393403,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.1730497533355737,0.6315923244547953,0.1427929884920861,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.1730497533355737,0.6255969345026893,0.1359006413058324,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.1730497533355737,0.6196551374474375,0.1198893034555242,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.1730497533355737,0.6189974936733554,0.1306926904888836,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.1730497533355737,0.6320445907117429,0.1208872075114577,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.0001,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.1730497533355737,0.6330483282720395,0.123286269790086,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,validation,1.1584919125086874,0.6377843126949967,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,rbf_reference,-1,True,test,1.1584919125086874,0.6391493454950112,0.0,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,validation,1.1584919125086874,0.6282436422154011,0.1271563997773487,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m0,0,False,test,1.1584919125086874,0.6321940986981277,0.1374515104616413,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,validation,1.1584919125086874,0.6366743183193818,0.1349657300021795,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m1,1,False,test,1.1584919125086874,0.6348593978340957,0.137900986693094,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,validation,1.1584919125086874,0.6424264861321296,0.1236785852252524,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m2,2,False,test,1.1584919125086874,0.6349259299117073,0.1315160613439037,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,validation,1.1584919125086874,0.6384713390825422,0.1269175354986788,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m3,3,False,test,1.1584919125086874,0.6318470228229538,0.1164186059650669,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,validation,1.1584919125086874,0.6355168379918615,0.1404379227419804,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m4,4,False,test,1.1584919125086874,0.6377836106620495,0.1409947060186794,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,validation,1.1584919125086874,0.6340811703334187,0.1186921799331092,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m5,5,False,test,1.1584919125086874,0.6306453876743114,0.1214594888483429,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,validation,1.1584919125086874,0.6441161937790023,0.1231614595252514,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m6,6,False,test,1.1584919125086874,0.6379164411653393,0.123836647182106,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,validation,1.1584919125086874,0.6283297896725699,0.1148301523484292,0.0,exploratory_interface
wine-quality-red,regression,tabicl_v2,0,MahalanobisGram-lambda0.01,condition_le_3_all,condition_le_3_all__m7,7,False,test,1.1584919125086874,0.6419041404382317,0.1240583369586345,0.0,exploratory_interface
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,rbf_reference,-1,True,validation,0.0,56237.98631293107,0.0,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,rbf_reference,-1,True,test,0.0,61213.62526426933,0.0,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,60494.27691584174,0.1878253290895756,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,63932.68075755248,0.1848643027973811,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,59926.8522406805,0.1833849316019468,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,63775.0711595313,0.1936704158448125,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,59223.89162856165,0.1566676144571671,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,62647.673809349406,0.1652891882210586,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,57225.81792337776,0.168735859808435,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,61407.69489458156,0.1719810144825329,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,56948.78750917564,0.1736713940381515,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m4,4,False,test,0.0,61298.11607433052,0.1793621901047236,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,validation,0.0,58614.297115971305,0.1571968106973509,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m5,5,False,test,0.0,63353.060254393255,0.1732010847011902,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,validation,0.0,59028.246738270645,0.1654169639353234,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m6,6,False,test,0.0,63351.0517817643,0.1855825059499525,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,validation,0.0,58109.80084356488,0.1700101379315264,0.0,baseline
california_housing,regression,tabm_d,0,Raw,condition_le_3_all,condition_le_3_all__m7,7,False,test,0.0,63535.89540364404,0.1686729991350826,0.0,baseline
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,rbf_reference,-1,True,validation,0.0,61603.29029839252,0.0,0.0,optimizer
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,rbf_reference,-1,True,test,0.0,64315.9230423211,0.0,0.0,optimizer
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m0,0,False,validation,0.0,65905.4118853608,0.1984361127206646,0.0,optimizer
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m0,0,False,test,0.0,65445.25870442532,0.1923179067846195,0.0,optimizer
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m1,1,False,validation,0.0,63431.3604741695,0.1680990825213686,0.0,optimizer
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m1,1,False,test,0.0,66139.26140889335,0.1891354397847011,0.0,optimizer
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m2,2,False,validation,0.0,62520.63396428242,0.2001725189325959,0.0,optimizer
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m2,2,False,test,0.0,64553.04331774409,0.194302487036583,0.0,optimizer
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m3,3,False,validation,0.0,64970.9295346829,0.1899335034177871,0.0,optimizer
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m3,3,False,test,0.0,66356.70604706174,0.2059861765194598,0.0,optimizer
california_housing,regression,tabm_d,0,BlockAdam+DataInit[equal-HPO],condition_le_3_all,condition_le_3_all__m4,4,False,validation,0.0,63506.07736508418,0.166442899861091,0.0,optimizer
