backbone,source,task,split,operator,fold,state,gain
mlp,ACS,acs_occupation,0,knn_10,2,139,-0.0011850386427621903
mlp,ACS,acs_occupation,0,knn_10,2,145,0.0023524930129503728
mlp,ACS,acs_occupation,0,knn_10,2,210,0.028570522850522497
mlp,ACS,acs_occupation,0,knn_10,2,213,0.01338608005302058
mlp,ACS,acs_occupation,0,knn_10,2,248,0.04594440392935857
mlp,ACS,acs_occupation,0,knn_10,2,267,-0.0023170204133480944
mlp,ACS,acs_occupation,0,knn_10,2,270,0.016354525870027958
mlp,ACS,acs_occupation,0,knn_10,2,287,-0.0003828054810644343
mlp,ACS,acs_occupation,0,knn_10,2,330,0.002573581568526532
mlp,ACS,acs_occupation,0,knn_10,2,333,-0.0010985174322640035
mlp,ACS,acs_occupation,0,knn_10,2,393,-0.0031246787734857586
mlp,ACS,acs_occupation,0,rbf_half,2,2,0.0023589783870074594
mlp,ACS,acs_occupation,0,rbf_half,2,19,-0.0004635382264303418
mlp,ACS,acs_occupation,0,rbf_half,2,23,0.0015120365447024435
mlp,ACS,acs_occupation,0,rbf_half,2,54,0.0031693683695354696
mlp,ACS,acs_occupation,0,rbf_half,2,82,0.0023574301461171004
mlp,ACS,acs_occupation,0,rbf_half,2,131,-0.0008383314617383572
mlp,ACS,acs_occupation,0,rbf_half,2,132,-0.0005547251838555726
mlp,ACS,acs_occupation,0,rbf_half,2,139,-0.00025656254814651174
mlp,ACS,acs_occupation,0,rbf_half,2,145,0.00023974528072572975
mlp,ACS,acs_occupation,0,rbf_half,2,210,0.0006510417199710229
mlp,ACS,acs_occupation,0,rbf_half,2,213,0.001025324523074266
mlp,ACS,acs_occupation,0,rbf_half,2,248,-0.00043662874859373284
mlp,ACS,acs_occupation,0,rbf_half,2,267,-0.0005130267193875986
mlp,ACS,acs_occupation,0,rbf_half,2,270,0.0008936136867861582
mlp,ACS,acs_occupation,0,rbf_half,2,287,0.00011351750173595303
mlp,ACS,acs_occupation,0,rbf_half,2,330,-0.0005142106775913947
mlp,ACS,acs_occupation,0,rbf_half,2,333,0.00017081815392738342
mlp,ACS,acs_occupation,0,rbf_half,2,393,0.00010517491940741971
mlp,ACS,acs_occupation,0,rbf,2,2,0.0012807277617087262
mlp,ACS,acs_occupation,0,rbf,2,19,-0.00023921302512796378
mlp,ACS,acs_occupation,0,rbf,2,23,0.0008027813991181333
mlp,ACS,acs_occupation,0,rbf,2,54,0.001191289742790652
mlp,ACS,acs_occupation,0,rbf,2,82,0.001291233847968768
mlp,ACS,acs_occupation,0,rbf,2,131,-0.0009482581109540558
mlp,ACS,acs_occupation,0,rbf,2,132,-0.0006275796468753488
mlp,ACS,acs_occupation,0,rbf,2,139,-0.0003230253784780037
mlp,ACS,acs_occupation,0,rbf,2,145,0.0002854916559110951
mlp,ACS,acs_occupation,0,rbf,2,210,-0.0003619038215693651
mlp,ACS,acs_occupation,0,rbf,2,213,0.0011150263494905481
mlp,ACS,acs_occupation,0,rbf,2,248,-0.000697961726217979
mlp,ACS,acs_occupation,0,rbf,2,267,-0.0005104987083963884
mlp,ACS,acs_occupation,0,rbf,2,270,0.000711920836963147
mlp,ACS,acs_occupation,0,rbf,2,287,-0.00010103152034099175
mlp,ACS,acs_occupation,0,rbf,2,330,-0.0004230362794600445
mlp,ACS,acs_occupation,0,rbf,2,333,0.00014156563982176717
mlp,ACS,acs_occupation,0,rbf,2,393,0.0005655553342203269
mlp,ACS,acs_occupation,0,rbf_double,2,2,0.001037598667037484
mlp,ACS,acs_occupation,0,rbf_double,2,19,-0.00019047370472844954
mlp,ACS,acs_occupation,0,rbf_double,2,23,0.0006433162192972461
mlp,ACS,acs_occupation,0,rbf_double,2,54,0.0008057409800196851
mlp,ACS,acs_occupation,0,rbf_double,2,82,0.0010578771947853966
mlp,ACS,acs_occupation,0,rbf_double,2,131,-0.0009747871010304205
mlp,ACS,acs_occupation,0,rbf_double,2,132,-0.0006451658711366396
mlp,ACS,acs_occupation,0,rbf_double,2,139,-0.0003374510971613926
mlp,ACS,acs_occupation,0,rbf_double,2,145,0.0002962129975922875
mlp,ACS,acs_occupation,0,rbf_double,2,210,-0.0005548471345870362
mlp,ACS,acs_occupation,0,rbf_double,2,213,0.001135357461902081
mlp,ACS,acs_occupation,0,rbf_double,2,248,-0.0007612136731588358
mlp,ACS,acs_occupation,0,rbf_double,2,267,-0.0005006559301761022
mlp,ACS,acs_occupation,0,rbf_double,2,270,0.0006724261996318204
mlp,ACS,acs_occupation,0,rbf_double,2,287,-0.00015145447342700035
mlp,ACS,acs_occupation,0,rbf_double,2,330,-0.0004021646608005724
mlp,ACS,acs_occupation,0,rbf_double,2,333,0.0001348074133529104
mlp,ACS,acs_occupation,0,rbf_double,2,393,0.0006715018661462566
mlp,ACS,acs_occupation,0,kernel_ridge,2,2,0.06630702095076983
mlp,ACS,acs_occupation,0,kernel_ridge,2,19,-0.0252481573552941
mlp,ACS,acs_occupation,0,kernel_ridge,2,23,0.025396003853233796
mlp,ACS,acs_occupation,0,kernel_ridge,2,54,0.03190094289598374
mlp,ACS,acs_occupation,0,kernel_ridge,2,82,0.07505750013459693
mlp,ACS,acs_occupation,0,kernel_ridge,2,131,0.04003225554514425
mlp,ACS,acs_occupation,0,kernel_ridge,2,132,0.02391325178679925
mlp,ACS,acs_occupation,0,kernel_ridge,2,139,-0.0007490033966047567
mlp,ACS,acs_occupation,0,kernel_ridge,2,145,0.006489583292887442
mlp,ACS,acs_occupation,0,kernel_ridge,2,210,0.02756765682798915
mlp,ACS,acs_occupation,0,kernel_ridge,2,213,0.009177021006862688
mlp,ACS,acs_occupation,0,kernel_ridge,2,248,0.04209386876217411
mlp,ACS,acs_occupation,0,kernel_ridge,2,267,0.01838388997172526
mlp,ACS,acs_occupation,0,kernel_ridge,2,270,0.027569222557274495
mlp,ACS,acs_occupation,0,kernel_ridge,2,287,0.0009152322402875943
mlp,ACS,acs_occupation,0,kernel_ridge,2,330,-2.2679917666888315e-06
mlp,ACS,acs_occupation,0,kernel_ridge,2,333,7.851145704439783e-07
mlp,ACS,acs_occupation,0,kernel_ridge,2,393,0.02191224593580492
mlp,ACS,acs_occupation,0,harmonic,2,2,0.002019485190943406
mlp,ACS,acs_occupation,0,harmonic,2,19,-0.0004087756867022292
mlp,ACS,acs_occupation,0,harmonic,2,23,0.0013424827177722439
mlp,ACS,acs_occupation,0,harmonic,2,54,0.0017291323334298228
mlp,ACS,acs_occupation,0,harmonic,2,82,0.002264460028351317
mlp,ACS,acs_occupation,0,harmonic,2,131,-0.000666563652659236
mlp,ACS,acs_occupation,0,harmonic,2,132,-0.0004409387009724378
mlp,ACS,acs_occupation,0,harmonic,2,139,-0.0003130649520249515
mlp,ACS,acs_occupation,0,harmonic,2,145,0.0002860541915583674
mlp,ACS,acs_occupation,0,harmonic,2,210,-4.5552660375780955e-05
mlp,ACS,acs_occupation,0,harmonic,2,213,0.0010780886304157364
mlp,ACS,acs_occupation,0,harmonic,2,248,-1.8314676675050257e-05
mlp,ACS,acs_occupation,0,harmonic,2,267,-0.0004886333558956294
mlp,ACS,acs_occupation,0,harmonic,2,270,0.000887918157747323
mlp,ACS,acs_occupation,0,harmonic,2,287,3.866300429753175e-05
mlp,ACS,acs_occupation,0,harmonic,2,330,-0.0004712361524770253
mlp,ACS,acs_occupation,0,harmonic,2,333,0.0001570846930808064
mlp,ACS,acs_occupation,0,harmonic,2,393,0.00035744416292207823
mlp,ACS,acs_occupation,0,knn_1,3,5,0.08191145009631781
mlp,ACS,acs_occupation,0,knn_1,3,79,0.03859289134835339
mlp,ACS,acs_occupation,0,knn_1,3,90,-0.0011067030517033633
mlp,ACS,acs_occupation,0,knn_1,3,91,-0.0002545287029818184
mlp,ACS,acs_occupation,0,knn_1,3,111,0.0350685884691609
mlp,ACS,acs_occupation,0,knn_1,3,133,0.016025965805412087
mlp,ACS,acs_occupation,0,knn_1,3,157,-0.002901204508659318
mlp,ACS,acs_occupation,0,knn_1,3,163,-0.47629588376278126
mlp,ACS,acs_occupation,0,knn_1,3,198,-0.1594983188199342
mlp,ACS,acs_occupation,0,knn_1,3,229,0.005170384720824078
mlp,ACS,acs_occupation,0,knn_1,3,273,-0.11938071995383409
mlp,ACS,acs_occupation,0,knn_1,3,278,0.10493501306018824
mlp,ACS,acs_occupation,0,knn_1,3,284,-0.0013037606380208236
mlp,ACS,acs_occupation,0,knn_1,3,316,-0.008513832454980177
mlp,ACS,acs_occupation,0,knn_1,3,327,0.028095395667875268
mlp,ACS,acs_occupation,0,knn_1,3,337,-0.0027873605066950488
mlp,ACS,acs_occupation,0,knn_1,3,341,-5.210588942368462e-05
mlp,ACS,acs_occupation,0,knn_1,3,366,-0.09960971500775002
mlp,ACS,acs_occupation,0,knn_3,3,5,0.0783406544268587
mlp,ACS,acs_occupation,0,knn_3,3,79,0.03805187803547036
mlp,ACS,acs_occupation,0,knn_3,3,90,-0.001802586851633727
mlp,ACS,acs_occupation,0,knn_3,3,91,-0.005604065055363956
mlp,ACS,acs_occupation,0,knn_3,3,111,0.030587145835486215
mlp,ACS,acs_occupation,0,knn_3,3,133,0.016510028529480577
mlp,ACS,acs_occupation,0,knn_3,3,157,-0.0009444419742769401
mlp,ACS,acs_occupation,0,knn_3,3,163,-0.1569211056013512
mlp,ACS,acs_occupation,0,knn_3,3,198,-0.026670587358329088
mlp,ACS,acs_occupation,0,knn_3,3,229,-0.0011214689914019426
mlp,ACS,acs_occupation,0,knn_3,3,273,-0.1793136383792198
mlp,ACS,acs_occupation,0,knn_3,3,278,-0.024159771302456546
mlp,ACS,acs_occupation,0,knn_3,3,284,0.0061427455244505245
mlp,ACS,acs_occupation,0,knn_3,3,316,0.0025549795551402603
mlp,ACS,acs_occupation,0,knn_3,3,327,-0.11709337543347899
mlp,ACS,acs_occupation,0,knn_3,3,337,-0.009886681167191585
mlp,ACS,acs_occupation,0,knn_3,3,341,-0.0015780020120281786
mlp,ACS,acs_occupation,0,knn_3,3,366,-0.0046679553043182335
mlp,ACS,acs_occupation,0,knn_5,3,5,0.08155621146626937
mlp,ACS,acs_occupation,0,knn_5,3,79,0.03992280610379398
mlp,ACS,acs_occupation,0,knn_5,3,90,-0.004090483778821634
mlp,ACS,acs_occupation,0,knn_5,3,91,-0.008886197357592638
mlp,ACS,acs_occupation,0,knn_5,3,111,0.030891344093853287
mlp,ACS,acs_occupation,0,knn_5,3,133,0.01702261976701027
mlp,ACS,acs_occupation,0,knn_5,3,157,-0.007238277308375069
mlp,ACS,acs_occupation,0,knn_5,3,163,-0.19445811779397013
mlp,ACS,acs_occupation,0,knn_5,3,198,-0.0384026929672955
mlp,ACS,acs_occupation,0,knn_5,3,229,0.008105265942881931
mlp,ACS,acs_occupation,0,knn_5,3,273,-0.1570801711683692
mlp,ACS,acs_occupation,0,knn_5,3,278,-0.03290005269133288
mlp,ACS,acs_occupation,0,knn_5,3,284,0.006751879143792943
mlp,ACS,acs_occupation,0,knn_5,3,316,0.008924092481922115
mlp,ACS,acs_occupation,0,knn_5,3,327,-0.1592208536641612
mlp,ACS,acs_occupation,0,knn_5,3,337,-0.008803808237867916
mlp,ACS,acs_occupation,0,knn_5,3,341,-0.0012570209929618859
mlp,ACS,acs_occupation,0,knn_5,3,366,-0.01839528949950674
mlp,ACS,acs_occupation,0,knn_10,3,5,0.07307393622002235
mlp,ACS,acs_occupation,0,knn_10,3,79,0.04313016577332015
mlp,ACS,acs_occupation,0,knn_10,3,90,-0.0010705953879159165
mlp,ACS,acs_occupation,0,knn_10,3,91,-0.00445719324910557
mlp,ACS,acs_occupation,0,knn_10,3,111,0.02871874214436704
mlp,ACS,acs_occupation,0,knn_10,3,133,0.016859670462976213
mlp,ACS,acs_occupation,0,knn_10,3,157,-0.004604957791886888
mlp,ACS,acs_occupation,0,knn_10,3,163,-0.15641273931981958
mlp,ACS,acs_occupation,0,knn_10,3,198,-0.02652206266617535
mlp,ACS,acs_occupation,0,knn_10,3,229,0.012951817578296122
mlp,ACS,acs_occupation,0,knn_10,3,273,-0.039508181493665216
mlp,ACS,acs_occupation,0,knn_10,3,278,-0.033958914953853
mlp,ACS,acs_occupation,0,knn_10,3,284,0.006856678555539554
mlp,ACS,acs_occupation,0,knn_10,3,316,0.00857512718029573
mlp,ACS,acs_occupation,0,knn_10,3,327,-0.13665922231091016
mlp,ACS,acs_occupation,0,knn_10,3,337,-0.005391108301199408
mlp,ACS,acs_occupation,0,knn_10,3,341,-0.00043246877231949013
mlp,ACS,acs_occupation,0,knn_10,3,366,-0.003487034702368733
mlp,ACS,acs_occupation,0,rbf_half,3,5,0.004180145670141175
mlp,ACS,acs_occupation,0,rbf_half,3,79,0.003006033682728781
mlp,ACS,acs_occupation,0,rbf_half,3,90,0.00022079516616410657
mlp,ACS,acs_occupation,0,rbf_half,3,91,-3.060487749816818e-05
mlp,ACS,acs_occupation,0,rbf_half,3,111,-0.0004593999496132051
mlp,ACS,acs_occupation,0,rbf_half,3,133,-0.0009301294659527776
mlp,ACS,acs_occupation,0,rbf_half,3,157,0.00031107936000397354
mlp,ACS,acs_occupation,0,rbf_half,3,163,-0.007415124201283342
mlp,ACS,acs_occupation,0,rbf_half,3,198,-1.6765076015154552e-05
mlp,ACS,acs_occupation,0,rbf_half,3,229,-0.00037882259566271307
mlp,ACS,acs_occupation,0,rbf_half,3,273,-0.002473713592924061
mlp,ACS,acs_occupation,0,rbf_half,3,278,0.004227547386545378
mlp,ACS,acs_occupation,0,rbf_half,3,284,-0.0002931702748246859
mlp,ACS,acs_occupation,0,rbf_half,3,316,8.896513097554581e-05
mlp,ACS,acs_occupation,0,rbf_half,3,327,-0.0032815299291183058
mlp,ACS,acs_occupation,0,rbf_half,3,337,0.0008268996324910786
mlp,ACS,acs_occupation,0,rbf_half,3,341,-8.453769989560292e-05
mlp,ACS,acs_occupation,0,rbf_half,3,366,1.848006029279091e-05
mlp,ACS,acs_occupation,0,rbf,3,5,0.0030359851885109375
mlp,ACS,acs_occupation,0,rbf,3,79,0.002198446209900505
mlp,ACS,acs_occupation,0,rbf,3,90,0.00021560959267218722
mlp,ACS,acs_occupation,0,rbf,3,91,-2.9184667621587493e-05
mlp,ACS,acs_occupation,0,rbf,3,111,-0.0015338281133231966
mlp,ACS,acs_occupation,0,rbf,3,133,-0.0011849848835590539
mlp,ACS,acs_occupation,0,rbf,3,157,0.00037340329448391784
mlp,ACS,acs_occupation,0,rbf,3,163,-0.004580413176513292
mlp,ACS,acs_occupation,0,rbf,3,198,-1.0066610962621325e-05
mlp,ACS,acs_occupation,0,rbf,3,229,-0.0010246833458943778
mlp,ACS,acs_occupation,0,rbf,3,273,-0.0022496601712163277
mlp,ACS,acs_occupation,0,rbf,3,278,0.004052750211885768
mlp,ACS,acs_occupation,0,rbf,3,284,-0.0006895231818128124
mlp,ACS,acs_occupation,0,rbf,3,316,-0.0006974243039722834
mlp,ACS,acs_occupation,0,rbf,3,327,-0.003288030899825693
mlp,ACS,acs_occupation,0,rbf,3,337,0.0007893947052846066
mlp,ACS,acs_occupation,0,rbf,3,341,-7.945293504745507e-05
mlp,ACS,acs_occupation,0,rbf,3,366,2.0290774834568713e-05
mlp,ACS,acs_occupation,0,rbf_double,3,5,0.0027775312765769976
mlp,ACS,acs_occupation,0,rbf_double,3,79,0.0020214547524316983
mlp,ACS,acs_occupation,0,rbf_double,3,90,0.00021435252067523465
mlp,ACS,acs_occupation,0,rbf_double,3,91,-2.8846732231356265e-05
mlp,ACS,acs_occupation,0,rbf_double,3,111,-0.0017356955277113594
mlp,ACS,acs_occupation,0,rbf_double,3,133,-0.0012419995678996263
mlp,ACS,acs_occupation,0,rbf_double,3,157,0.00038527621786827853
mlp,ACS,acs_occupation,0,rbf_double,3,163,-0.003953538884936889
mlp,ACS,acs_occupation,0,rbf_double,3,198,-8.661146040337295e-06
mlp,ACS,acs_occupation,0,rbf_double,3,229,-0.001156976205670925
mlp,ACS,acs_occupation,0,rbf_double,3,273,-0.002202581601976645
mlp,ACS,acs_occupation,0,rbf_double,3,278,0.004012688587772813
mlp,ACS,acs_occupation,0,rbf_double,3,284,-0.0007813046068040606
mlp,ACS,acs_occupation,0,rbf_double,3,316,-0.0008711399814426236
mlp,ACS,acs_occupation,0,rbf_double,3,327,-0.0032895965048654356
mlp,ACS,acs_occupation,0,rbf_double,3,337,0.0007804852597493589
mlp,ACS,acs_occupation,0,rbf_double,3,341,-7.826355358226434e-05
mlp,ACS,acs_occupation,0,rbf_double,3,366,2.0413365516200368e-05
mlp,ACS,acs_occupation,0,kernel_ridge,3,5,0.07183656103398804
mlp,ACS,acs_occupation,0,kernel_ridge,3,79,0.04242592918515324
mlp,ACS,acs_occupation,0,kernel_ridge,3,90,0.0003488261731323093
mlp,ACS,acs_occupation,0,kernel_ridge,3,91,-0.0017772914658301148
mlp,ACS,acs_occupation,0,kernel_ridge,3,111,0.02942768379036407
mlp,ACS,acs_occupation,0,kernel_ridge,3,133,0.01682230007963978
mlp,ACS,acs_occupation,0,kernel_ridge,3,157,-0.004648615366738032
mlp,ACS,acs_occupation,0,kernel_ridge,3,163,-0.22479035157556196
mlp,ACS,acs_occupation,0,kernel_ridge,3,198,-0.0107966610793209
mlp,ACS,acs_occupation,0,kernel_ridge,3,229,0.011636818937940838
mlp,ACS,acs_occupation,0,kernel_ridge,3,273,-0.10392939641082811
mlp,ACS,acs_occupation,0,kernel_ridge,3,278,0.009883165427005168
mlp,ACS,acs_occupation,0,kernel_ridge,3,284,0.006862915652152008
mlp,ACS,acs_occupation,0,kernel_ridge,3,316,0.006556412085545587
mlp,ACS,acs_occupation,0,kernel_ridge,3,327,0.006503238874170204
mlp,ACS,acs_occupation,0,kernel_ridge,3,337,-0.002271151443855916
mlp,ACS,acs_occupation,0,kernel_ridge,3,341,-1.0193640126853971e-05
mlp,ACS,acs_occupation,0,kernel_ridge,3,366,-0.00813643415463573
mlp,ACS,acs_occupation,0,harmonic,3,5,0.0038156498174441974
mlp,ACS,acs_occupation,0,harmonic,3,79,0.0029374637580021922
mlp,ACS,acs_occupation,0,harmonic,3,90,0.00022977983546440165
mlp,ACS,acs_occupation,0,harmonic,3,91,-3.316729744529444e-05
mlp,ACS,acs_occupation,0,harmonic,3,111,-0.0012035039111891884
mlp,ACS,acs_occupation,0,harmonic,3,133,-0.0010153594946797286
mlp,ACS,acs_occupation,0,harmonic,3,157,0.0003584497743039412
mlp,ACS,acs_occupation,0,harmonic,3,163,-0.007023151122167374
mlp,ACS,acs_occupation,0,harmonic,3,198,-3.086767063877816e-05
mlp,ACS,acs_occupation,0,harmonic,3,229,-0.0008688755868524519
mlp,ACS,acs_occupation,0,harmonic,3,273,-0.00252591078663052
mlp,ACS,acs_occupation,0,harmonic,3,278,0.004145799199428383
mlp,ACS,acs_occupation,0,harmonic,3,284,-0.0004336071269670629
mlp,ACS,acs_occupation,0,harmonic,3,316,-0.00052194446535929
mlp,ACS,acs_occupation,0,harmonic,3,327,-0.003281303933835202
mlp,ACS,acs_occupation,0,harmonic,3,337,0.0007989519280909317
mlp,ACS,acs_occupation,0,harmonic,3,341,-8.073668142574417e-05
mlp,ACS,acs_occupation,0,harmonic,3,366,1.98623794874961e-05
mlp,ACS,acs_occupation,0,knn_1,4,37,-0.01106870231616029
mlp,ACS,acs_occupation,0,knn_1,4,53,0.03150449382662373
mlp,ACS,acs_occupation,0,knn_1,4,62,0.14487578761226652
mlp,ACS,acs_occupation,0,knn_1,4,64,0.013532494219997531
mlp,ACS,acs_occupation,0,knn_1,4,92,-0.050822329730491216
mlp,ACS,acs_occupation,0,knn_1,4,93,-0.03137060056581124
mlp,ACS,acs_occupation,0,knn_1,4,120,0.0009765990566598746
mlp,ACS,acs_occupation,0,knn_1,4,134,0.008596309367059086
mlp,ACS,acs_occupation,0,knn_1,4,203,-0.03745901924161617
mlp,ACS,acs_occupation,0,knn_1,4,285,-0.0330808104239547
mlp,ACS,acs_occupation,0,knn_1,4,297,0.0465313326351032
mlp,ACS,acs_occupation,0,knn_1,4,344,-0.0009769668697337329
mlp,ACS,acs_occupation,0,knn_1,4,357,-0.007898639765530726
mlp,ACS,acs_occupation,0,knn_1,4,375,0.030682004748535344
mlp,ACS,acs_occupation,0,knn_1,4,378,0.03834264121180379
mlp,ACS,acs_occupation,0,knn_1,4,401,0.001811229160400892
mlp,ACS,acs_occupation,0,knn_1,4,424,-0.07199515603562225
mlp,ACS,acs_occupation,0,knn_1,4,425,0.040508162252707605
mlp,ACS,acs_occupation,0,knn_3,4,37,0.0004083267627018981
mlp,ACS,acs_occupation,0,knn_3,4,53,0.028178873736383066
mlp,ACS,acs_occupation,0,knn_3,4,62,0.1818335358673443
mlp,ACS,acs_occupation,0,knn_3,4,64,0.003766775635384494
mlp,ACS,acs_occupation,0,knn_3,4,92,-0.010684295572927074
mlp,ACS,acs_occupation,0,knn_3,4,93,-0.00502845032531036
mlp,ACS,acs_occupation,0,knn_3,4,120,0.007786483240628043
mlp,ACS,acs_occupation,0,knn_3,4,134,0.005009778045518541
mlp,ACS,acs_occupation,0,knn_3,4,203,-0.01859763728086665
mlp,ACS,acs_occupation,0,knn_3,4,285,-0.008696762926532682
mlp,ACS,acs_occupation,0,knn_3,4,297,0.042576145849642734
mlp,ACS,acs_occupation,0,knn_3,4,344,-0.004387383303263071
mlp,ACS,acs_occupation,0,knn_3,4,357,-8.907043414384499e-05
mlp,ACS,acs_occupation,0,knn_3,4,375,0.02599652110631318
mlp,ACS,acs_occupation,0,knn_3,4,378,0.03174237063785481
mlp,ACS,acs_occupation,0,knn_3,4,401,0.005543952014563193
mlp,ACS,acs_occupation,0,knn_3,4,424,-0.0951341997993633
mlp,ACS,acs_occupation,0,knn_3,4,425,0.04223149333835259
mlp,ACS,acs_occupation,0,knn_5,4,37,-0.002167170383759179
mlp,ACS,acs_occupation,0,knn_5,4,53,0.03511333044824647
mlp,ACS,acs_occupation,0,knn_5,4,62,0.1652817573544831
mlp,ACS,acs_occupation,0,knn_5,4,64,0.009346187510791703
mlp,ACS,acs_occupation,0,knn_5,4,92,-0.012794616265764202
mlp,ACS,acs_occupation,0,knn_5,4,93,-0.005455107525007074
mlp,ACS,acs_occupation,0,knn_5,4,120,0.007654659874898623
mlp,ACS,acs_occupation,0,knn_5,4,134,0.00858931705082966
mlp,ACS,acs_occupation,0,knn_5,4,203,-0.008328242688480321
mlp,ACS,acs_occupation,0,knn_5,4,285,-0.009163871219520276
mlp,ACS,acs_occupation,0,knn_5,4,297,0.05616788012854483
mlp,ACS,acs_occupation,0,knn_5,4,344,-0.0038087867428275826
mlp,ACS,acs_occupation,0,knn_5,4,357,0.0031031468956413837
mlp,ACS,acs_occupation,0,knn_5,4,375,0.023437892740528855
mlp,ACS,acs_occupation,0,knn_5,4,378,0.028241081368093186
mlp,ACS,acs_occupation,0,knn_5,4,401,0.005451835295188568
mlp,ACS,acs_occupation,0,knn_5,4,424,-0.05678180113336049
mlp,ACS,acs_occupation,0,knn_5,4,425,0.037604228493441826
mlp,ACS,acs_occupation,0,knn_10,4,37,-0.009366396412746066
mlp,ACS,acs_occupation,0,knn_10,4,53,0.028082841563518018
mlp,ACS,acs_occupation,0,knn_10,4,62,0.18009702943661043
mlp,ACS,acs_occupation,0,knn_10,4,64,0.00446447526781937
mlp,ACS,acs_occupation,0,knn_10,4,92,-0.007227520801902547
mlp,ACS,acs_occupation,0,knn_10,4,93,-0.0014525729327980077
mlp,ACS,acs_occupation,0,knn_10,4,120,0.00838013597200754
mlp,ACS,acs_occupation,0,knn_10,4,134,0.009175736233854601
mlp,ACS,acs_occupation,0,knn_10,4,203,-0.007768285100942638
mlp,ACS,acs_occupation,0,knn_10,4,285,-0.01215001239078728
mlp,ACS,acs_occupation,0,knn_10,4,297,0.039002511847347966
mlp,ACS,acs_occupation,0,knn_10,4,344,-0.0017850306773705819
mlp,ACS,acs_occupation,0,knn_10,4,357,0.003270708121462187
mlp,ACS,acs_occupation,0,knn_10,4,375,0.013460658559227148
mlp,ACS,acs_occupation,0,knn_10,4,378,0.016720450326931185
mlp,ACS,acs_occupation,0,knn_10,4,401,0.005787640215196976
mlp,ACS,acs_occupation,0,knn_10,4,424,0.001908420458237889
mlp,ACS,acs_occupation,0,knn_10,4,425,-0.0029662571486372452
mlp,ACS,acs_occupation,0,rbf_half,4,37,0.00022784729896563357
mlp,ACS,acs_occupation,0,rbf_half,4,53,0.0022157990658156343
mlp,ACS,acs_occupation,0,rbf_half,4,62,0.009097143422890568
mlp,ACS,acs_occupation,0,rbf_half,4,64,0.002211259990426925
mlp,ACS,acs_occupation,0,rbf_half,4,92,-0.00016692235464760502
mlp,ACS,acs_occupation,0,rbf_half,4,93,0.0002815177399237591
mlp,ACS,acs_occupation,0,rbf_half,4,120,-0.0006496904745561356
mlp,ACS,acs_occupation,0,rbf_half,4,134,-0.0005045563694677458
mlp,ACS,acs_occupation,0,rbf_half,4,203,-0.0003919045925348316
mlp,ACS,acs_occupation,0,rbf_half,4,285,1.2873062434490576e-05
mlp,ACS,acs_occupation,0,rbf_half,4,297,-0.0003478038021544433
mlp,ACS,acs_occupation,0,rbf_half,4,344,0.00018856104602206757
mlp,ACS,acs_occupation,0,rbf_half,4,357,-0.0004783804838195546
mlp,ACS,acs_occupation,0,rbf_half,4,375,-0.0012558884447705304
mlp,ACS,acs_occupation,0,rbf_half,4,378,-0.0010104389315710976
mlp,ACS,acs_occupation,0,rbf_half,4,401,-0.0003752942970137303
mlp,ACS,acs_occupation,0,rbf_half,4,424,0.0007016880586710707
mlp,ACS,acs_occupation,0,rbf_half,4,425,-0.0010609769532435181
mlp,ACS,acs_occupation,0,rbf,4,37,0.00016854122800166526
mlp,ACS,acs_occupation,0,rbf,4,53,0.001601908714537106
mlp,ACS,acs_occupation,0,rbf,4,62,0.004876064296338163
mlp,ACS,acs_occupation,0,rbf,4,64,0.0012008860434585419
mlp,ACS,acs_occupation,0,rbf,4,92,-0.00014638558692388258
mlp,ACS,acs_occupation,0,rbf,4,93,0.00022618006124939437
mlp,ACS,acs_occupation,0,rbf,4,120,-0.0006992031304074464
mlp,ACS,acs_occupation,0,rbf,4,134,-0.0007008242182706866
mlp,ACS,acs_occupation,0,rbf,4,203,-0.0004299385016878185
mlp,ACS,acs_occupation,0,rbf,4,285,4.023615593293131e-05
