dataset,problem_type,model,pipeline,family,variant,scope,repair,reference_id,model_seed,pred_disagreement,task_metric_original,orbit_mean,orbit_worst,orbit_best,orbit_span,orbit_members,probability_mad,js_divergence,label_flip_rate,prediction_rmse_normalized,prediction_pearson,prediction_spearman,kill_effect_magnitude,kill_effect_pass
wine-quality-red,regression,catboost,numeric_code,T6,cond_le_3,one,none,basis_reference__density,2,0.09530445499211457,0.651630289939536,0.6499610331313708,0.6586146289789545,0.643277830694164,0.01533679828479051,8,,,,0.09530445499211457,0.9869103340820665,0.982828612052336,0.09530445499211457,True
wine-quality-red,regression,catboost,numeric_code,T6,orthogonal,one,none,basis_reference__density,0,0.09530345892030748,0.6556190928321451,0.6527842196215181,0.666168818142716,0.6465165465032312,0.019652271639484797,8,,,,0.09530345892030748,0.9871611218674969,0.9839976177680446,0.09530345892030748,True
wine-quality-red,regression,catboost,numeric_code,T6,orthogonal,one,none,basis_reference__density,1,0.09734483708892601,0.654246670982281,0.6528913522585046,0.6629060447539961,0.6466088574655335,0.016297187288462522,8,,,,0.09734483708892601,0.9863907265152535,0.9821874602312834,0.09734483708892601,True
wine-quality-red,regression,catboost,numeric_code,T6,orthogonal,one,none,basis_reference__density,2,0.09505652460035263,0.651630289939536,0.65264710538752,0.6618268316417792,0.6434590686536007,0.01836776298817855,8,,,,0.09505652460035263,0.9870546437703798,0.98348981417309,0.09505652460035263,True
wine-quality-red,regression,tabicl_v2,numeric_code,T0,column_permutation,all,none,original__numeric_code,0,0.05823317774289756,0.6363011164257991,0.6375230669476669,0.6390860844016665,0.6362306059861521,0.0028554784155143675,8,,,,0.05823317774289756,0.996202755910346,0.9947623260779976,0.05823317774289756,True
wine-quality-red,regression,tabicl_v2,numeric_code,T0,column_permutation,all,none,original__numeric_code,1,0.05823317774289756,0.6363011164257991,0.6375230669476669,0.6390860844016665,0.6362306059861521,0.0028554784155143675,8,,,,0.05823317774289756,0.996202755910346,0.9947623260779976,0.05823317774289756,True
wine-quality-red,regression,tabicl_v2,numeric_code,T0,column_permutation,all,none,original__numeric_code,2,0.05823317774289756,0.6363011164257991,0.6375230669476669,0.6390860844016665,0.6362306059861521,0.0028554784155143675,8,,,,0.05823317774289756,0.996202755910346,0.9947623260779976,0.05823317774289756,True
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,all,none,original__numeric_code,0,0.003917067894910238,0.6363011164257991,0.636167796707513,0.6365348332910273,0.6358812304704553,0.0006536028205720301,8,,,,0.003917067894910238,0.9999822437693823,0.9999361409881675,0.003917067894910238,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,all,none,original__numeric_code,1,0.003917067894910238,0.6363011164257991,0.636167796707513,0.6365348332910273,0.6358812304704553,0.0006536028205720301,8,,,,0.003917067894910238,0.9999822437693823,0.9999361409881675,0.003917067894910238,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,all,none,original__numeric_code,2,0.003917067894910238,0.6363011164257991,0.636167796707513,0.6365348332910273,0.6358812304704553,0.0006536028205720301,8,,,,0.003917067894910238,0.9999822437693823,0.9999361409881675,0.003917067894910238,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,all,standardization,zscore_reference,0,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,all,standardization,zscore_reference,1,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,all,standardization,zscore_reference,2,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,one,none,original__numeric_code,0,0.0008302559301912905,0.6363011164257991,0.6362619748687899,0.6363011164257991,0.6360836455530899,0.00021747087270918009,8,,,,0.0008302559301912905,0.9999969008642342,0.9999891966115091,0.0008302559301912905,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,one,none,original__numeric_code,1,0.0008302559301912905,0.6363011164257991,0.6362619748687899,0.6363011164257991,0.6360836455530899,0.00021747087270918009,8,,,,0.0008302559301912905,0.9999969008642342,0.9999891966115091,0.0008302559301912905,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,one,none,original__numeric_code,2,0.0008302559301912905,0.6363011164257991,0.6362619748687899,0.6363011164257991,0.6360836455530899,0.00021747087270918009,8,,,,0.0008302559301912905,0.9999969008642342,0.9999891966115091,0.0008302559301912905,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,one,standardization,zscore_reference,0,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,one,standardization,zscore_reference,1,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,affine,one,standardization,zscore_reference,2,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,all,none,original__numeric_code,0,0.0038483801318623125,0.6363011164257991,0.6360412313303225,0.6363720132228342,0.6358273284017854,0.0005446848210488575,8,,,,0.0038483801318623125,0.9999829111917156,0.9999276607730315,0.0038483801318623125,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,all,none,original__numeric_code,1,0.0038483801318623125,0.6363011164257991,0.6360412313303225,0.6363720132228342,0.6358273284017854,0.0005446848210488575,8,,,,0.0038483801318623125,0.9999829111917156,0.9999276607730315,0.0038483801318623125,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,all,none,original__numeric_code,2,0.0038483801318623125,0.6363011164257991,0.6360412313303225,0.6363720132228342,0.6358273284017854,0.0005446848210488575,8,,,,0.0038483801318623125,0.9999829111917156,0.9999276607730315,0.0038483801318623125,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,all,standardization,zscore_reference,0,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,all,standardization,zscore_reference,1,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,all,standardization,zscore_reference,2,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,one,none,original__numeric_code,0,0.0004327320590405375,0.6363011164257991,0.6362836771864069,0.6363011164257991,0.6361616025106613,0.0001395139151377789,8,,,,0.0004327320590405375,0.9999982642766974,0.9999937972058959,0.0004327320590405375,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,one,none,original__numeric_code,1,0.0004327320590405375,0.6363011164257991,0.6362836771864069,0.6363011164257991,0.6361616025106613,0.0001395139151377789,8,,,,0.0004327320590405375,0.9999982642766974,0.9999937972058959,0.0004327320590405375,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,one,none,original__numeric_code,2,0.0004327320590405375,0.6363011164257991,0.6362836771864069,0.6363011164257991,0.6361616025106613,0.0001395139151377789,8,,,,0.0004327320590405375,0.9999982642766974,0.9999937972058959,0.0004327320590405375,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,one,standardization,zscore_reference,0,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,one,standardization,zscore_reference,1,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T2,scaling,one,standardization,zscore_reference,2,0.0,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.6360973292133928,0.0,8,,,,0.0,1.0,1.0,0.0,False
wine-quality-red,regression,tabicl_v2,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,0,0.08205619283141262,0.6363011164257991,0.6344402511786944,0.6380967498031415,0.6296063225188416,0.008490427284299829,8,,,,0.08205619283141262,0.9918335450299529,0.9897745820237641,0.08205619283141262,True
wine-quality-red,regression,tabicl_v2,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,1,0.08205619283141262,0.6363011164257991,0.6344402511786944,0.6380967498031415,0.6296063225188416,0.008490427284299829,8,,,,0.08205619283141262,0.9918335450299529,0.9897745820237641,0.08205619283141262,True
wine-quality-red,regression,tabicl_v2,numeric_code,T3,mixed_monotone,all,none,original__numeric_code,2,0.08205619283141262,0.6363011164257991,0.6344402511786944,0.6380967498031415,0.6296063225188416,0.008490427284299829,8,,,,0.08205619283141262,0.9918335450299529,0.9897745820237641,0.08205619283141262,True
wine-quality-red,regression,tabicl_v2,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,0,0.0002217486575805375,0.6366028334608322,0.6366205197154076,0.6366499968063664,0.6366028334608322,4.716334553411805e-05,8,,,,0.0002217486575805375,0.9999998529595678,0.9999997253380584,0.0002217486575805375,False
wine-quality-red,regression,tabicl_v2,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,1,0.0002217486575805375,0.6366028334608322,0.6366205197154076,0.6366499968063664,0.6366028334608322,4.716334553411805e-05,8,,,,0.0002217486575805375,0.9999998529595678,0.9999997253380584,0.0002217486575805375,False
wine-quality-red,regression,tabicl_v2,numeric_code,T3,mixed_monotone,all,quantile_rank,quantile_reference,2,0.0002217486575805375,0.6366028334608322,0.6366205197154076,0.6366499968063664,0.6366028334608322,4.716334553411805e-05,8,,,,0.0002217486575805375,0.9999998529595678,0.9999997253380584,0.0002217486575805375,False
wine-quality-red,regression,tabicl_v2,numeric_code,T6,cond_le_10,one,none,basis_reference__density,0,0.0610822619549197,0.6386036944740048,0.6325422133761718,0.6369147121098153,0.6290890651042286,0.007825647005586744,8,,,,0.0610822619549197,0.9956726597930247,0.9939934070099103,0.0610822619549197,True
wine-quality-red,regression,tabicl_v2,numeric_code,T6,cond_le_10,one,none,basis_reference__density,1,0.0610822619549197,0.6386036944740048,0.6325422133761718,0.6369147121098153,0.6290890651042286,0.007825647005586744,8,,,,0.0610822619549197,0.9956726597930247,0.9939934070099103,0.0610822619549197,True
wine-quality-red,regression,tabicl_v2,numeric_code,T6,cond_le_10,one,none,basis_reference__density,2,0.0610822619549197,0.6386036944740048,0.6325422133761718,0.6369147121098153,0.6290890651042286,0.007825647005586744,8,,,,0.0610822619549197,0.9956726597930247,0.9939934070099103,0.0610822619549197,True
wine-quality-red,regression,tabicl_v2,numeric_code,T6,cond_le_3,one,none,basis_reference__density,0,0.062047200154357496,0.6386036944740048,0.6318704647082241,0.6373551505135691,0.6268658526395972,0.010489297873971903,8,,,,0.062047200154357496,0.9955697732604719,0.9938161371404525,0.062047200154357496,True
wine-quality-red,regression,tabicl_v2,numeric_code,T6,cond_le_3,one,none,basis_reference__density,1,0.062047200154357496,0.6386036944740048,0.6318704647082241,0.6373551505135691,0.6268658526395972,0.010489297873971903,8,,,,0.062047200154357496,0.9955697732604719,0.9938161371404525,0.062047200154357496,True
wine-quality-red,regression,tabicl_v2,numeric_code,T6,cond_le_3,one,none,basis_reference__density,2,0.062047200154357496,0.6386036944740048,0.6318704647082241,0.6373551505135691,0.6268658526395972,0.010489297873971903,8,,,,0.062047200154357496,0.9955697732604719,0.9938161371404525,0.062047200154357496,True
wine-quality-red,regression,tabicl_v2,numeric_code,T6,orthogonal,one,none,basis_reference__density,0,0.06244234733182294,0.6386036944740048,0.6322602442263026,0.6352062044392685,0.6290369418591866,0.00616926258008188,8,,,,0.06244234733182294,0.9955119442796825,0.9938138115505926,0.06244234733182294,True
wine-quality-red,regression,tabicl_v2,numeric_code,T6,orthogonal,one,none,basis_reference__density,1,0.06244234733182294,0.6386036944740048,0.6322602442263026,0.6352062044392685,0.6290369418591866,0.00616926258008188,8,,,,0.06244234733182294,0.9955119442796825,0.9938138115505926,0.06244234733182294,True
wine-quality-red,regression,tabicl_v2,numeric_code,T6,orthogonal,one,none,basis_reference__density,2,0.06244234733182294,0.6386036944740048,0.6322602442263026,0.6352062044392685,0.6290369418591866,0.00616926258008188,8,,,,0.06244234733182294,0.9955119442796825,0.9938138115505926,0.06244234733182294,True
wine-quality-red,regression,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,0,0.12552550049408967,0.6327054774595579,0.6414835365402424,0.6560777074704109,0.629055851708698,0.0270218557617129,8,,,,0.12552550049408967,0.9815130931204867,0.978605552010386,0.12552550049408967,True
wine-quality-red,regression,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,1,0.14594708362559078,0.6239036419940039,0.6461878649736438,0.6551475653058175,0.6400173208084061,0.015130244497411405,8,,,,0.14594708362559078,0.975283964855574,0.9723676657331224,0.14594708362559078,True
wine-quality-red,regression,tabpfn_2_6,numeric_code,T0,column_permutation,all,none,original__numeric_code,2,0.11338564595390017,0.6423490228926715,0.6444110115179268,0.6516318509574238,0.6298601566008792,0.02177169435654458,8,,,,0.11338564595390017,0.9842757856449975,0.9800328769982779,0.11338564595390017,True
wine-quality-red,regression,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,0,0.08615206145982163,0.6327054774595579,0.6388903144129476,0.644562304843885,0.6339779726075485,0.01058433223633648,8,,,,0.08615206145982163,0.9912524726419287,0.9892567015151252,0.08615206145982163,True
wine-quality-red,regression,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,1,0.09582347379747765,0.6239036419940039,0.6344710781773898,0.6442296341980196,0.6229311524433475,0.021298481754672083,8,,,,0.09582347379747765,0.9892678992502547,0.986831256128388,0.09582347379747765,True
wine-quality-red,regression,tabpfn_2_6,numeric_code,T2,affine,all,none,original__numeric_code,2,0.06770008293223188,0.6423490228926715,0.6420456094659852,0.6473857714728655,0.636971794129614,0.010413977343251446,8,,,,0.06770008293223188,0.9938759687936047,0.9920309785184889,0.06770008293223188,True
wine-quality-red,regression,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,0,0.005967083615645587,0.6389296410769574,0.6388627175868422,0.6391674169994094,0.6386732097758309,0.0004942072235785133,8,,,,0.005967083615645587,0.9999590649378431,0.9998949419227963,0.005967083615645587,False
wine-quality-red,regression,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,1,0.004631482910155775,0.6387058450359387,0.6387979573112624,0.6392879051189169,0.6384341547135394,0.0008537504053774958,8,,,,0.004631482910155775,0.9999724848469982,0.9999159993151769,0.004631482910155775,False
wine-quality-red,regression,tabpfn_2_6,numeric_code,T2,affine,all,standardization,zscore_reference,2,0.0041225836875937874,0.634964829013786,0.6350137986327042,0.6352735397129784,0.6346989221766769,0.0005746175363015027,8,,,,0.0041225836875937874,0.9999803251217821,0.9999458916569697,0.0041225836875937874,False
wine-quality-red,regression,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,0,0.0381161315603779,0.6327054774595579,0.6353379007847284,0.6392893835708809,0.6327054774595579,0.00658390611132309,8,,,,0.0381161315603779,0.9977312237718758,0.9971642101234788,0.0381161315603779,False
wine-quality-red,regression,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,1,0.02758448092693446,0.6239036419940039,0.6266908257165326,0.6326950029764843,0.6239036419940039,0.008791360982480345,8,,,,0.02758448092693446,0.9985818000596826,0.9980486663804083,0.02758448092693446,False
wine-quality-red,regression,tabpfn_2_6,numeric_code,T2,affine,one,none,original__numeric_code,2,0.016127967712329612,0.6423490228926715,0.6428169668798126,0.6459977656285837,0.6410185961620909,0.004979169466492794,8,,,,0.016127967712329612,0.9994328720548905,0.9991246533541221,0.016127967712329612,False
